Name,Team,Position,Height(inches),Weight(lbs),Age,code,Team,Payroll(millions),Wins
Billy Wagner, NYM, Relief Pitcher,71,195,35.6,FLA,Marlins,118.07,69
Billy Wagner, NYM, Relief Pitcher,71,195,35.6,BOS,Red Sox,173.18,69
Billy Wagner, NYM, Relief Pitcher,71,195,35.6,CLE,Indians,78.43,68
Billy Wagner, NYM, Relief Pitcher,71,195,35.6,MIN,Twins,94.08,66
Billy Wagner, NYM, Relief Pitcher,71,195,35.6,COL,Rockies,78.06,64
Billy Wagner, NYM, Relief Pitcher,71,195,35.6,CHC,Cubs,88.19,61
Billy Wagner, NYM, Relief Pitcher,71,195,35.6,HOU,Astros,60.65,55
T.J. Beam, NYY, Relief Pitcher,79,215,26.51,WAS,Nationals,81.34,98
T.J. Beam, NYY, Relief Pitcher,79,215,26.51,CIN,Reds,82.2,97
T.J. Beam, NYY, Relief Pitcher,79,215,26.51,NYY,Yankees,197.96,95
T.J. Beam, NYY, Relief Pitcher,79,215,26.51,SF,Giants,117.62,94
T.J. Beam, NYY, Relief Pitcher,79,215,26.51,ATL,Braves,83.31,94
T.J. Beam, NYY, Relief Pitcher,79,215,26.51,OAK,Athletics,55.37,94
T.J. Beam, NYY, Relief Pitcher,79,215,26.51,TEX,Rangers,120.51,93
T.J. Beam, NYY, Relief Pitcher,79,215,26.51,BAL,Orioles,81.43,93
T.J. Beam, NYY, Relief Pitcher,79,215,26.51,TB,Rays,64.17,90
T.J. Beam, NYY, Relief Pitcher,79,215,26.51,ANA,Angels,154.49,89
T.J. Beam, NYY, Relief Pitcher,79,215,26.51,DET,Tigers,132.3,88
T.J. Beam, NYY, Relief Pitcher,79,215,26.51,STL,Cardinals,110.3,88
T.J. Beam, NYY, Relief Pitcher,79,215,26.51,LA,Dodgers,95.14,86
T.J. Beam, NYY, Relief Pitcher,79,215,26.51,CWS,White Sox,96.92,85
T.J. Beam, NYY, Relief Pitcher,79,215,26.51,MLW,Brewers,97.65,83
T.J. Beam, NYY, Relief Pitcher,79,215,26.51,PHI,Phillies,174.54,81
T.J. Beam, NYY, Relief Pitcher,79,215,26.51,ARZ,Diamondbacks,74.28,81
T.J. Beam, NYY, Relief Pitcher,79,215,26.51,PIT,Pirates,63.43,79
T.J. Beam, NYY, Relief Pitcher,79,215,26.51,SD,Padres,55.24,76
T.J. Beam, NYY, Relief Pitcher,79,215,26.51,SEA,Mariners,81.97,75
T.J. Beam, NYY, Relief Pitcher,79,215,26.51,NYM,Mets,93.35,74
T.J. Beam, NYY, Relief Pitcher,79,215,26.51,TOR,Blue Jays,75.48,73
T.J. Beam, NYY, Relief Pitcher,79,215,26.51,KC,Royals,60.91,72
T.J. Beam, NYY, Relief Pitcher,79,215,26.51,FLA,Marlins,118.07,69
T.J. Beam, NYY, Relief Pitcher,79,215,26.51,BOS,Red Sox,173.18,69
T.J. Beam, NYY, Relief Pitcher,79,215,26.51,CLE,Indians,78.43,68
T.J. Beam, NYY, Relief Pitcher,79,215,26.51,MIN,Twins,94.08,66
T.J. Beam, NYY, Relief Pitcher,79,215,26.51,COL,Rockies,78.06,64
T.J. Beam, NYY, Relief Pitcher,79,215,26.51,CHC,Cubs,88.19,61
T.J. Beam, NYY, Relief Pitcher,79,215,26.51,HOU,Astros,60.65,55
Alan Embree, OAK, Relief Pitcher,74,190,37.1,WAS,Nationals,81.34,98
Alan Embree, OAK, Relief Pitcher,74,190,37.1,CIN,Reds,82.2,97
Alan Embree, OAK, Relief Pitcher,74,190,37.1,NYY,Yankees,197.96,95
Alan Embree, OAK, Relief Pitcher,74,190,37.1,SF,Giants,117.62,94
Alan Embree, OAK, Relief Pitcher,74,190,37.1,ATL,Braves,83.31,94
Alan Embree, OAK, Relief Pitcher,74,190,37.1,OAK,Athletics,55.37,94
Alan Embree, OAK, Relief Pitcher,74,190,37.1,TEX,Rangers,120.51,93
Alan Embree, OAK, Relief Pitcher,74,190,37.1,BAL,Orioles,81.43,93
Alan Embree, OAK, Relief Pitcher,74,190,37.1,TB,Rays,64.17,90
Alan Embree, OAK, Relief Pitcher,74,190,37.1,ANA,Angels,154.49,89
Alan Embree, OAK, Relief Pitcher,74,190,37.1,DET,Tigers,132.3,88
Alan Embree, OAK, Relief Pitcher,74,190,37.1,STL,Cardinals,110.3,88
Alan Embree, OAK, Relief Pitcher,74,190,37.1,LA,Dodgers,95.14,86
Alan Embree, OAK, Relief Pitcher,74,190,37.1,CWS,White Sox,96.92,85
Alan Embree, OAK, Relief Pitcher,74,190,37.1,MLW,Brewers,97.65,83
Alan Embree, OAK, Relief Pitcher,74,190,37.1,PHI,Phillies,174.54,81
Alan Embree, OAK, Relief Pitcher,74,190,37.1,ARZ,Diamondbacks,74.28,81
Alan Embree, OAK, Relief Pitcher,74,190,37.1,PIT,Pirates,63.43,79
Alan Embree, OAK, Relief Pitcher,74,190,37.1,SD,Padres,55.24,76
Alan Embree, OAK, Relief Pitcher,74,190,37.1,SEA,Mariners,81.97,75
Alan Embree, OAK, Relief Pitcher,74,190,37.1,NYM,Mets,93.35,74
Alan Embree, OAK, Relief Pitcher,74,190,37.1,TOR,Blue Jays,75.48,73
Alan Embree, OAK, Relief Pitcher,74,190,37.1,KC,Royals,60.91,72
Alan Embree, OAK, Relief Pitcher,74,190,37.1,FLA,Marlins,118.07,69
Alan Embree, OAK, Relief Pitcher,74,190,37.1,BOS,Red Sox,173.18,69
Alan Embree, OAK, Relief Pitcher,74,190,37.1,CLE,Indians,78.43,68
Alan Embree, OAK, Relief Pitcher,74,190,37.1,MIN,Twins,94.08,66
Alan Embree, OAK, Relief Pitcher,74,190,37.1,COL,Rockies,78.06,64
Alan Embree, OAK, Relief Pitcher,74,190,37.1,CHC,Cubs,88.19,61
Alan Embree, OAK, Relief Pitcher,74,190,37.1,HOU,Astros,60.65,55
Scott Dunn, OAK, Relief Pitcher,75,200,28.77,WAS,Nationals,81.34,98
Scott Dunn, OAK, Relief Pitcher,75,200,28.77,CIN,Reds,82.2,97
Scott Dunn, OAK, Relief Pitcher,75,200,28.77,NYY,Yankees,197.96,95
Scott Dunn, OAK, Relief Pitcher,75,200,28.77,SF,Giants,117.62,94
Scott Dunn, OAK, Relief Pitcher,75,200,28.77,ATL,Braves,83.31,94
Scott Dunn, OAK, Relief Pitcher,75,200,28.77,OAK,Athletics,55.37,94
Scott Dunn, OAK, Relief Pitcher,75,200,28.77,TEX,Rangers,120.51,93
Scott Dunn, OAK, Relief Pitcher,75,200,28.77,BAL,Orioles,81.43,93
Scott Dunn, OAK, Relief Pitcher,75,200,28.77,TB,Rays,64.17,90
Scott Dunn, OAK, Relief Pitcher,75,200,28.77,ANA,Angels,154.49,89
Scott Dunn, OAK, Relief Pitcher,75,200,28.77,DET,Tigers,132.3,88
Scott Dunn, OAK, Relief Pitcher,75,200,28.77,STL,Cardinals,110.3,88
Scott Dunn, OAK, Relief Pitcher,75,200,28.77,LA,Dodgers,95.14,86
Scott Dunn, OAK, Relief Pitcher,75,200,28.77,CWS,White Sox,96.92,85
Scott Dunn, OAK, Relief Pitcher,75,200,28.77,MLW,Brewers,97.65,83
Scott Dunn, OAK, Relief Pitcher,75,200,28.77,PHI,Phillies,174.54,81
Scott Dunn, OAK, Relief Pitcher,75,200,28.77,ARZ,Diamondbacks,74.28,81
Scott Dunn, OAK, Relief Pitcher,75,200,28.77,PIT,Pirates,63.43,79
Scott Dunn, OAK, Relief Pitcher,75,200,28.77,SD,Padres,55.24,76
Scott Dunn, OAK, Relief Pitcher,75,200,28.77,SEA,Mariners,81.97,75
Scott Dunn, OAK, Relief Pitcher,75,200,28.77,NYM,Mets,93.35,74
Scott Dunn, OAK, Relief Pitcher,75,200,28.77,TOR,Blue Jays,75.48,73
Scott Dunn, OAK, Relief Pitcher,75,200,28.77,KC,Royals,60.91,72
Scott Dunn, OAK, Relief Pitcher,75,200,28.77,FLA,Marlins,118.07,69
Scott Dunn, OAK, Relief Pitcher,75,200,28.77,BOS,Red Sox,173.18,69
Scott Dunn, OAK, Relief Pitcher,75,200,28.77,CLE,Indians,78.43,68
Scott Dunn, OAK, Relief Pitcher,75,200,28.77,MIN,Twins,94.08,66
Scott Dunn, OAK, Relief Pitcher,75,200,28.77,COL,Rockies,78.06,64
Scott Dunn, OAK, Relief Pitcher,75,200,28.77,CHC,Cubs,88.19,61
Scott Dunn, OAK, Relief Pitcher,75,200,28.77,HOU,Astros,60.65,55
Clay Condrey, PHI, Relief Pitcher,75,195,31.28,WAS,Nationals,81.34,98
Clay Condrey, PHI, Relief Pitcher,75,195,31.28,CIN,Reds,82.2,97
Clay Condrey, PHI, Relief Pitcher,75,195,31.28,NYY,Yankees,197.96,95
Clay Condrey, PHI, Relief Pitcher,75,195,31.28,SF,Giants,117.62,94
Clay Condrey, PHI, Relief Pitcher,75,195,31.28,ATL,Braves,83.31,94
Clay Condrey, PHI, Relief Pitcher,75,195,31.28,OAK,Athletics,55.37,94
Clay Condrey, PHI, Relief Pitcher,75,195,31.28,TEX,Rangers,120.51,93
Clay Condrey, PHI, Relief Pitcher,75,195,31.28,BAL,Orioles,81.43,93
Clay Condrey, PHI, Relief Pitcher,75,195,31.28,TB,Rays,64.17,90
Clay Condrey, PHI, Relief Pitcher,75,195,31.28,ANA,Angels,154.49,89
Clay Condrey, PHI, Relief Pitcher,75,195,31.28,DET,Tigers,132.3,88
Clay Condrey, PHI, Relief Pitcher,75,195,31.28,STL,Cardinals,110.3,88
Clay Condrey, PHI, Relief Pitcher,75,195,31.28,LA,Dodgers,95.14,86
Clay Condrey, PHI, Relief Pitcher,75,195,31.28,CWS,White Sox,96.92,85
Clay Condrey, PHI, Relief Pitcher,75,195,31.28,MLW,Brewers,97.65,83
Clay Condrey, PHI, Relief Pitcher,75,195,31.28,PHI,Phillies,174.54,81
Clay Condrey, PHI, Relief Pitcher,75,195,31.28,ARZ,Diamondbacks,74.28,81
Clay Condrey, PHI, Relief Pitcher,75,195,31.28,PIT,Pirates,63.43,79
Clay Condrey, PHI, Relief Pitcher,75,195,31.28,SD,Padres,55.24,76
Clay Condrey, PHI, Relief Pitcher,75,195,31.28,SEA,Mariners,81.97,75
Clay Condrey, PHI, Relief Pitcher,75,195,31.28,NYM,Mets,93.35,74
Clay Condrey, PHI, Relief Pitcher,75,195,31.28,TOR,Blue Jays,75.48,73
Clay Condrey, PHI, Relief Pitcher,75,195,31.28,KC,Royals,60.91,72
Clay Condrey, PHI, Relief Pitcher,75,195,31.28,FLA,Marlins,118.07,69
Clay Condrey, PHI, Relief Pitcher,75,195,31.28,BOS,Red Sox,173.18,69
Clay Condrey, PHI, Relief Pitcher,75,195,31.28,CLE,Indians,78.43,68
Clay Condrey, PHI, Relief Pitcher,75,195,31.28,MIN,Twins,94.08,66
Clay Condrey, PHI, Relief Pitcher,75,195,31.28,COL,Rockies,78.06,64
Clay Condrey, PHI, Relief Pitcher,75,195,31.28,CHC,Cubs,88.19,61
Clay Condrey, PHI, Relief Pitcher,75,195,31.28,HOU,Astros,60.65,55
Anderson Garcia, PHI, Relief Pitcher,74,170,25.94,WAS,Nationals,81.34,98
Anderson Garcia, PHI, Relief Pitcher,74,170,25.94,CIN,Reds,82.2,97
Anderson Garcia, PHI, Relief Pitcher,74,170,25.94,NYY,Yankees,197.96,95
Anderson Garcia, PHI, Relief Pitcher,74,170,25.94,SF,Giants,117.62,94
Anderson Garcia, PHI, Relief Pitcher,74,170,25.94,ATL,Braves,83.31,94
Anderson Garcia, PHI, Relief Pitcher,74,170,25.94,OAK,Athletics,55.37,94
Anderson Garcia, PHI, Relief Pitcher,74,170,25.94,TEX,Rangers,120.51,93
Anderson Garcia, PHI, Relief Pitcher,74,170,25.94,BAL,Orioles,81.43,93
Anderson Garcia, PHI, Relief Pitcher,74,170,25.94,TB,Rays,64.17,90
Anderson Garcia, PHI, Relief Pitcher,74,170,25.94,ANA,Angels,154.49,89
Anderson Garcia, PHI, Relief Pitcher,74,170,25.94,DET,Tigers,132.3,88
Anderson Garcia, PHI, Relief Pitcher,74,170,25.94,STL,Cardinals,110.3,88
Anderson Garcia, PHI, Relief Pitcher,74,170,25.94,LA,Dodgers,95.14,86
Anderson Garcia, PHI, Relief Pitcher,74,170,25.94,CWS,White Sox,96.92,85
Anderson Garcia, PHI, Relief Pitcher,74,170,25.94,MLW,Brewers,97.65,83
Anderson Garcia, PHI, Relief Pitcher,74,170,25.94,PHI,Phillies,174.54,81
Anderson Garcia, PHI, Relief Pitcher,74,170,25.94,ARZ,Diamondbacks,74.28,81
Anderson Garcia, PHI, Relief Pitcher,74,170,25.94,PIT,Pirates,63.43,79
Anderson Garcia, PHI, Relief Pitcher,74,170,25.94,SD,Padres,55.24,76
Anderson Garcia, PHI, Relief Pitcher,74,170,25.94,SEA,Mariners,81.97,75
Anderson Garcia, PHI, Relief Pitcher,74,170,25.94,NYM,Mets,93.35,74
Anderson Garcia, PHI, Relief Pitcher,74,170,25.94,TOR,Blue Jays,75.48,73
Anderson Garcia, PHI, Relief Pitcher,74,170,25.94,KC,Royals,60.91,72
Anderson Garcia, PHI, Relief Pitcher,74,170,25.94,FLA,Marlins,118.07,69
Anderson Garcia, PHI, Relief Pitcher,74,170,25.94,BOS,Red Sox,173.18,69
Anderson Garcia, PHI, Relief Pitcher,74,170,25.94,CLE,Indians,78.43,68
Anderson Garcia, PHI, Relief Pitcher,74,170,25.94,MIN,Twins,94.08,66
Anderson Garcia, PHI, Relief Pitcher,74,170,25.94,COL,Rockies,78.06,64
Anderson Garcia, PHI, Relief Pitcher,74,170,25.94,CHC,Cubs,88.19,61
Anderson Garcia, PHI, Relief Pitcher,74,170,25.94,HOU,Astros,60.65,55
Salomon Torres, PIT, Relief Pitcher,71,210,34.97,WAS,Nationals,81.34,98
Salomon Torres, PIT, Relief Pitcher,71,210,34.97,CIN,Reds,82.2,97
Salomon Torres, PIT, Relief Pitcher,71,210,34.97,NYY,Yankees,197.96,95
Salomon Torres, PIT, Relief Pitcher,71,210,34.97,SF,Giants,117.62,94
Salomon Torres, PIT, Relief Pitcher,71,210,34.97,ATL,Braves,83.31,94
Salomon Torres, PIT, Relief Pitcher,71,210,34.97,OAK,Athletics,55.37,94
Salomon Torres, PIT, Relief Pitcher,71,210,34.97,TEX,Rangers,120.51,93
Salomon Torres, PIT, Relief Pitcher,71,210,34.97,BAL,Orioles,81.43,93
Salomon Torres, PIT, Relief Pitcher,71,210,34.97,TB,Rays,64.17,90
Salomon Torres, PIT, Relief Pitcher,71,210,34.97,ANA,Angels,154.49,89
Salomon Torres, PIT, Relief Pitcher,71,210,34.97,DET,Tigers,132.3,88
Salomon Torres, PIT, Relief Pitcher,71,210,34.97,STL,Cardinals,110.3,88
Salomon Torres, PIT, Relief Pitcher,71,210,34.97,LA,Dodgers,95.14,86
Salomon Torres, PIT, Relief Pitcher,71,210,34.97,CWS,White Sox,96.92,85
Salomon Torres, PIT, Relief Pitcher,71,210,34.97,MLW,Brewers,97.65,83
Salomon Torres, PIT, Relief Pitcher,71,210,34.97,PHI,Phillies,174.54,81
Salomon Torres, PIT, Relief Pitcher,71,210,34.97,ARZ,Diamondbacks,74.28,81
Salomon Torres, PIT, Relief Pitcher,71,210,34.97,PIT,Pirates,63.43,79
Salomon Torres, PIT, Relief Pitcher,71,210,34.97,SD,Padres,55.24,76
Salomon Torres, PIT, Relief Pitcher,71,210,34.97,SEA,Mariners,81.97,75
Salomon Torres, PIT, Relief Pitcher,71,210,34.97,NYM,Mets,93.35,74
Salomon Torres, PIT, Relief Pitcher,71,210,34.97,TOR,Blue Jays,75.48,73
Salomon Torres, PIT, Relief Pitcher,71,210,34.97,KC,Royals,60.91,72
Salomon Torres, PIT, Relief Pitcher,71,210,34.97,FLA,Marlins,118.07,69
Salomon Torres, PIT, Relief Pitcher,71,210,34.97,BOS,Red Sox,173.18,69
Salomon Torres, PIT, Relief Pitcher,71,210,34.97,CLE,Indians,78.43,68
Salomon Torres, PIT, Relief Pitcher,71,210,34.97,MIN,Twins,94.08,66
Salomon Torres, PIT, Relief Pitcher,71,210,34.97,COL,Rockies,78.06,64
Salomon Torres, PIT, Relief Pitcher,71,210,34.97,CHC,Cubs,88.19,61
Salomon Torres, PIT, Relief Pitcher,71,210,34.97,HOU,Astros,60.65,55
Brian Rogers, PIT, Relief Pitcher,76,190,24.62,WAS,Nationals,81.34,98
Brian Rogers, PIT, Relief Pitcher,76,190,24.62,CIN,Reds,82.2,97
Brian Rogers, PIT, Relief Pitcher,76,190,24.62,NYY,Yankees,197.96,95
Brian Rogers, PIT, Relief Pitcher,76,190,24.62,SF,Giants,117.62,94
Brian Rogers, PIT, Relief Pitcher,76,190,24.62,ATL,Braves,83.31,94
Brian Rogers, PIT, Relief Pitcher,76,190,24.62,OAK,Athletics,55.37,94
Brian Rogers, PIT, Relief Pitcher,76,190,24.62,TEX,Rangers,120.51,93
Brian Rogers, PIT, Relief Pitcher,76,190,24.62,BAL,Orioles,81.43,93
Brian Rogers, PIT, Relief Pitcher,76,190,24.62,TB,Rays,64.17,90
Brian Rogers, PIT, Relief Pitcher,76,190,24.62,ANA,Angels,154.49,89
Brian Rogers, PIT, Relief Pitcher,76,190,24.62,DET,Tigers,132.3,88
Brian Rogers, PIT, Relief Pitcher,76,190,24.62,STL,Cardinals,110.3,88
Brian Rogers, PIT, Relief Pitcher,76,190,24.62,LA,Dodgers,95.14,86
Brian Rogers, PIT, Relief Pitcher,76,190,24.62,CWS,White Sox,96.92,85
Brian Rogers, PIT, Relief Pitcher,76,190,24.62,MLW,Brewers,97.65,83
Brian Rogers, PIT, Relief Pitcher,76,190,24.62,PHI,Phillies,174.54,81
Brian Rogers, PIT, Relief Pitcher,76,190,24.62,ARZ,Diamondbacks,74.28,81
Brian Rogers, PIT, Relief Pitcher,76,190,24.62,PIT,Pirates,63.43,79
Brian Rogers, PIT, Relief Pitcher,76,190,24.62,SD,Padres,55.24,76
Brian Rogers, PIT, Relief Pitcher,76,190,24.62,SEA,Mariners,81.97,75
Brian Rogers, PIT, Relief Pitcher,76,190,24.62,NYM,Mets,93.35,74
Brian Rogers, PIT, Relief Pitcher,76,190,24.62,TOR,Blue Jays,75.48,73
Brian Rogers, PIT, Relief Pitcher,76,190,24.62,KC,Royals,60.91,72
Brian Rogers, PIT, Relief Pitcher,76,190,24.62,FLA,Marlins,118.07,69
Brian Rogers, PIT, Relief Pitcher,76,190,24.62,BOS,Red Sox,173.18,69
Brian Rogers, PIT, Relief Pitcher,76,190,24.62,CLE,Indians,78.43,68
Brian Rogers, PIT, Relief Pitcher,76,190,24.62,MIN,Twins,94.08,66
Brian Rogers, PIT, Relief Pitcher,76,190,24.62,COL,Rockies,78.06,64
Brian Rogers, PIT, Relief Pitcher,76,190,24.62,CHC,Cubs,88.19,61
Brian Rogers, PIT, Relief Pitcher,76,190,24.62,HOU,Astros,60.65,55
Trevor Hoffman, SD, Relief Pitcher,72,215,39.38,WAS,Nationals,81.34,98
Trevor Hoffman, SD, Relief Pitcher,72,215,39.38,CIN,Reds,82.2,97
Trevor Hoffman, SD, Relief Pitcher,72,215,39.38,NYY,Yankees,197.96,95
Trevor Hoffman, SD, Relief Pitcher,72,215,39.38,SF,Giants,117.62,94
Trevor Hoffman, SD, Relief Pitcher,72,215,39.38,ATL,Braves,83.31,94
Trevor Hoffman, SD, Relief Pitcher,72,215,39.38,OAK,Athletics,55.37,94
Trevor Hoffman, SD, Relief Pitcher,72,215,39.38,TEX,Rangers,120.51,93
Trevor Hoffman, SD, Relief Pitcher,72,215,39.38,BAL,Orioles,81.43,93
Trevor Hoffman, SD, Relief Pitcher,72,215,39.38,TB,Rays,64.17,90
Trevor Hoffman, SD, Relief Pitcher,72,215,39.38,ANA,Angels,154.49,89
Trevor Hoffman, SD, Relief Pitcher,72,215,39.38,DET,Tigers,132.3,88
Trevor Hoffman, SD, Relief Pitcher,72,215,39.38,STL,Cardinals,110.3,88
Trevor Hoffman, SD, Relief Pitcher,72,215,39.38,LA,Dodgers,95.14,86
Trevor Hoffman, SD, Relief Pitcher,72,215,39.38,CWS,White Sox,96.92,85
Trevor Hoffman, SD, Relief Pitcher,72,215,39.38,MLW,Brewers,97.65,83
Trevor Hoffman, SD, Relief Pitcher,72,215,39.38,PHI,Phillies,174.54,81
Trevor Hoffman, SD, Relief Pitcher,72,215,39.38,ARZ,Diamondbacks,74.28,81
Trevor Hoffman, SD, Relief Pitcher,72,215,39.38,PIT,Pirates,63.43,79
Trevor Hoffman, SD, Relief Pitcher,72,215,39.38,SD,Padres,55.24,76
Trevor Hoffman, SD, Relief Pitcher,72,215,39.38,SEA,Mariners,81.97,75
Trevor Hoffman, SD, Relief Pitcher,72,215,39.38,NYM,Mets,93.35,74
Trevor Hoffman, SD, Relief Pitcher,72,215,39.38,TOR,Blue Jays,75.48,73
Trevor Hoffman, SD, Relief Pitcher,72,215,39.38,KC,Royals,60.91,72
Trevor Hoffman, SD, Relief Pitcher,72,215,39.38,FLA,Marlins,118.07,69
Trevor Hoffman, SD, Relief Pitcher,72,215,39.38,BOS,Red Sox,173.18,69
Trevor Hoffman, SD, Relief Pitcher,72,215,39.38,CLE,Indians,78.43,68
Trevor Hoffman, SD, Relief Pitcher,72,215,39.38,MIN,Twins,94.08,66
Trevor Hoffman, SD, Relief Pitcher,72,215,39.38,COL,Rockies,78.06,64
Trevor Hoffman, SD, Relief Pitcher,72,215,39.38,CHC,Cubs,88.19,61
Trevor Hoffman, SD, Relief Pitcher,72,215,39.38,HOU,Astros,60.65,55
Justin Hampson, SD, Relief Pitcher,73,200,26.77,WAS,Nationals,81.34,98
Justin Hampson, SD, Relief Pitcher,73,200,26.77,CIN,Reds,82.2,97
Justin Hampson, SD, Relief Pitcher,73,200,26.77,NYY,Yankees,197.96,95
Justin Hampson, SD, Relief Pitcher,73,200,26.77,SF,Giants,117.62,94
Justin Hampson, SD, Relief Pitcher,73,200,26.77,ATL,Braves,83.31,94
Justin Hampson, SD, Relief Pitcher,73,200,26.77,OAK,Athletics,55.37,94
Justin Hampson, SD, Relief Pitcher,73,200,26.77,TEX,Rangers,120.51,93
Justin Hampson, SD, Relief Pitcher,73,200,26.77,BAL,Orioles,81.43,93
Justin Hampson, SD, Relief Pitcher,73,200,26.77,TB,Rays,64.17,90
Justin Hampson, SD, Relief Pitcher,73,200,26.77,ANA,Angels,154.49,89
Justin Hampson, SD, Relief Pitcher,73,200,26.77,DET,Tigers,132.3,88
Justin Hampson, SD, Relief Pitcher,73,200,26.77,STL,Cardinals,110.3,88
Justin Hampson, SD, Relief Pitcher,73,200,26.77,LA,Dodgers,95.14,86
Justin Hampson, SD, Relief Pitcher,73,200,26.77,CWS,White Sox,96.92,85
Justin Hampson, SD, Relief Pitcher,73,200,26.77,MLW,Brewers,97.65,83
Justin Hampson, SD, Relief Pitcher,73,200,26.77,PHI,Phillies,174.54,81
Justin Hampson, SD, Relief Pitcher,73,200,26.77,ARZ,Diamondbacks,74.28,81
Justin Hampson, SD, Relief Pitcher,73,200,26.77,PIT,Pirates,63.43,79
Justin Hampson, SD, Relief Pitcher,73,200,26.77,SD,Padres,55.24,76
Justin Hampson, SD, Relief Pitcher,73,200,26.77,SEA,Mariners,81.97,75
Justin Hampson, SD, Relief Pitcher,73,200,26.77,NYM,Mets,93.35,74
Justin Hampson, SD, Relief Pitcher,73,200,26.77,TOR,Blue Jays,75.48,73
Justin Hampson, SD, Relief Pitcher,73,200,26.77,KC,Royals,60.91,72
Justin Hampson, SD, Relief Pitcher,73,200,26.77,FLA,Marlins,118.07,69
Justin Hampson, SD, Relief Pitcher,73,200,26.77,BOS,Red Sox,173.18,69
Justin Hampson, SD, Relief Pitcher,73,200,26.77,CLE,Indians,78.43,68
Justin Hampson, SD, Relief Pitcher,73,200,26.77,MIN,Twins,94.08,66
Justin Hampson, SD, Relief Pitcher,73,200,26.77,COL,Rockies,78.06,64
Justin Hampson, SD, Relief Pitcher,73,200,26.77,CHC,Cubs,88.19,61
Justin Hampson, SD, Relief Pitcher,73,200,26.77,HOU,Astros,60.65,55
Chris Reitsma, SEA, Relief Pitcher,77,235,29.16,WAS,Nationals,81.34,98
Chris Reitsma, SEA, Relief Pitcher,77,235,29.16,CIN,Reds,82.2,97
Chris Reitsma, SEA, Relief Pitcher,77,235,29.16,NYY,Yankees,197.96,95
Chris Reitsma, SEA, Relief Pitcher,77,235,29.16,SF,Giants,117.62,94
Chris Reitsma, SEA, Relief Pitcher,77,235,29.16,ATL,Braves,83.31,94
Chris Reitsma, SEA, Relief Pitcher,77,235,29.16,OAK,Athletics,55.37,94
Chris Reitsma, SEA, Relief Pitcher,77,235,29.16,TEX,Rangers,120.51,93
Chris Reitsma, SEA, Relief Pitcher,77,235,29.16,BAL,Orioles,81.43,93
Chris Reitsma, SEA, Relief Pitcher,77,235,29.16,TB,Rays,64.17,90
Chris Reitsma, SEA, Relief Pitcher,77,235,29.16,ANA,Angels,154.49,89
Chris Reitsma, SEA, Relief Pitcher,77,235,29.16,DET,Tigers,132.3,88
Chris Reitsma, SEA, Relief Pitcher,77,235,29.16,STL,Cardinals,110.3,88
Chris Reitsma, SEA, Relief Pitcher,77,235,29.16,LA,Dodgers,95.14,86
Chris Reitsma, SEA, Relief Pitcher,77,235,29.16,CWS,White Sox,96.92,85
Chris Reitsma, SEA, Relief Pitcher,77,235,29.16,MLW,Brewers,97.65,83
Chris Reitsma, SEA, Relief Pitcher,77,235,29.16,PHI,Phillies,174.54,81
Chris Reitsma, SEA, Relief Pitcher,77,235,29.16,ARZ,Diamondbacks,74.28,81
Chris Reitsma, SEA, Relief Pitcher,77,235,29.16,PIT,Pirates,63.43,79
Chris Reitsma, SEA, Relief Pitcher,77,235,29.16,SD,Padres,55.24,76
Chris Reitsma, SEA, Relief Pitcher,77,235,29.16,SEA,Mariners,81.97,75
Chris Reitsma, SEA, Relief Pitcher,77,235,29.16,NYM,Mets,93.35,74
Chris Reitsma, SEA, Relief Pitcher,77,235,29.16,TOR,Blue Jays,75.48,73
Chris Reitsma, SEA, Relief Pitcher,77,235,29.16,KC,Royals,60.91,72
Chris Reitsma, SEA, Relief Pitcher,77,235,29.16,FLA,Marlins,118.07,69
Chris Reitsma, SEA, Relief Pitcher,77,235,29.16,BOS,Red Sox,173.18,69
Chris Reitsma, SEA, Relief Pitcher,77,235,29.16,CLE,Indians,78.43,68
Chris Reitsma, SEA, Relief Pitcher,77,235,29.16,MIN,Twins,94.08,66
Chris Reitsma, SEA, Relief Pitcher,77,235,29.16,COL,Rockies,78.06,64
Chris Reitsma, SEA, Relief Pitcher,77,235,29.16,CHC,Cubs,88.19,61
Chris Reitsma, SEA, Relief Pitcher,77,235,29.16,HOU,Astros,60.65,55
Mark Lowe, SEA, Relief Pitcher,75,190,23.73,WAS,Nationals,81.34,98
Mark Lowe, SEA, Relief Pitcher,75,190,23.73,CIN,Reds,82.2,97
Mark Lowe, SEA, Relief Pitcher,75,190,23.73,NYY,Yankees,197.96,95
Mark Lowe, SEA, Relief Pitcher,75,190,23.73,SF,Giants,117.62,94
Mark Lowe, SEA, Relief Pitcher,75,190,23.73,ATL,Braves,83.31,94
Mark Lowe, SEA, Relief Pitcher,75,190,23.73,OAK,Athletics,55.37,94
Mark Lowe, SEA, Relief Pitcher,75,190,23.73,TEX,Rangers,120.51,93
Mark Lowe, SEA, Relief Pitcher,75,190,23.73,BAL,Orioles,81.43,93
Mark Lowe, SEA, Relief Pitcher,75,190,23.73,TB,Rays,64.17,90
Mark Lowe, SEA, Relief Pitcher,75,190,23.73,ANA,Angels,154.49,89
Mark Lowe, SEA, Relief Pitcher,75,190,23.73,DET,Tigers,132.3,88
Mark Lowe, SEA, Relief Pitcher,75,190,23.73,STL,Cardinals,110.3,88
